Id,SalePrice_pred
1732,130959.88244827154
1733,107557.98828888306
1734,115184.77294656092
1735,139781.9984078126
1736,107364.02908929282
1737,295259.9568964658
1738,247916.96548249922
1739,260783.42565729015
1740,199224.60895404307
1741,181861.43260116325
1742,172274.51882024432
1743,176704.73709732943
1744,324078.40456876124
1745,226479.11426884017
1746,235596.1135029798
1747,224886.79694254516
1748,234512.48592317014
1749,142148.8109134114
1750,142708.3987461488
1751,245188.2180969418
1752,104230.49083537555
1753,149292.74527241616
1754,201353.40627243757
1755,158071.4825242099
1756,125812.02769997824
1757,111631.35144662643
1758,150492.1467208694
1759,162839.11244658026
1760,165405.07027430355
1761,150801.70356655895
1762,185377.67372961424
1763,198740.95918746365
1764,113138.84957533955
1765,187745.4782388943
1766,186383.77563640187
1767,214901.56915860088
1768,141943.787777269
1769,162751.28442187497
1770,153001.54577046024
1771,125288.29778837226
1772,132261.60563616018
1773,116613.82176984032
1774,146312.47371876513
1775,132976.26821878564
1776,137549.00686604728
1777,105016.06824309811
1778,141626.7741279954
1779,124706.2572535364
1780,189891.94832450955
1781,126011.58389477711
1782,68206.977562415
1783,140150.0905225812
1784,99351.6489266863
1785,136822.95945350168
1786,142471.6663209545
1787,180742.2657949204
1788,47616.062345071696
1789,103960.4703425153
1790,44793.2456312477
1791,213215.1134977443
1792,163483.01190277454
1793,136419.99033470222
1794,163797.15576651928
1795,125742.92412543886
1796,147501.49661984606
1797,143463.49891770017
1798,124565.74501064417
1799,102250.19294615368
1800,138212.15205901107
1801,117257.8151518501
1802,148142.48805494662
1803,166608.08756528344
1804,127197.81375254718
1805,138039.0350576924
1806,133898.4578378947
1807,162765.4887153041
1808,132485.3969600456
1809,131670.3162662398
1810,152593.40463583768
1811,95381.807427968
1812,110273.83283678582
1813,127795.93738588516
1814,86750.25535297803
1815,32361.163558576227
1816,97103.99636143788
1817,113600.87267177584
1818,173544.39282342335
1819,138189.914985973
1820,49192.83427655845
1821,129940.3549869871
1822,164081.4577443047
1823,38407.41718775497
1824,148925.11950815836
1825,148862.71108502246
1826,107483.50623419372
1827,101638.47692699751
1828,134406.48368614662
1829,148520.22130581658
1830,153277.0504142636
1831,155793.1130340822
1832,79788.27611364849
1833,158260.6736588675
1834,122558.87041931921
1835,110594.73062125783
1836,133592.27294915984
1837,72994.31952813873
1838,111300.6930480737
1839,100779.43402935604
1840,154657.83478061567
1841,127348.1564651508
1842,87916.88996288575
1843,120494.9979524574
1844,147084.93970964212
1845,145936.99002466357
1846,147985.9016832536
1847,184697.82802179724
1848,29651.571739512554
1849,125426.1095515467
1850,108010.43994217033
1851,143197.58706600682
1852,121216.20041301969
1853,117450.8211501946
1854,167295.4938901975
1855,151369.145151227
1856,226958.62705171114
1857,146399.81489440237
1858,166062.73398873847
1859,121777.17105109384
1860,146462.40479687188
1861,122456.55202032172
1862,300503.3098125591
1863,299027.67468051886
1864,299041.6170962199
1865,354243.85247504734
1866,349108.5058673422
1867,226394.55014209845
1868,285073.27104093885
1869,208195.54099623393
1870,221280.56132854606
1871,270638.0477316441
1872,185960.3803133338
1873,224978.1229264572
1874,150000.7191001619
1875,203049.20765388414
1876,191619.70361750034
1877,203152.71320010364
1878,203670.56304670873
1879,116385.81949629643
1880,130260.40496638558
1881,237522.79185991184
1882,244623.37520765926
1883,197248.5341953394
1884,207732.62635326863
1885,250497.26183794788
1886,289273.9058972434
1887,217234.09138031985
1888,258118.66580451175
1889,177798.7842703592
1890,108088.46895417743
1891,149107.47677082554
1892,87145.47396964207
1893,127550.21649120175
1894,112568.11428576351
1895,129472.09072394021
1896,124656.67710598628
1897,101538.95215260542
1898,117198.02993842128
1899,164868.98157602016
1900,165827.46131157916
1901,167155.4615204533
1902,161526.36423370618
1903,230166.43214953717
1904,164470.551404412
1905,203703.76515321643
1906,154927.12011057136
1907,222001.77859229693
1908,121613.09594297271
1909,150349.29904473177
1910,136951.77278794616
1911,220802.02290813983
1912,295811.3325222238
1913,161489.5584912309
1914,61861.81094077173
1915,322499.13104678586
1916,33946.75042190953
1917,248841.61355426366
1918,140748.7683119581
1919,171652.43058161976
1920,154990.43063576316
1921,372135.42286047526
1922,340591.3254946249
1923,223814.50533087383
1924,213403.14211684838
1925,217007.1525490079
1926,370818.74077194644
1927,126418.05812359584
1928,149551.85362229592
1929,112790.47106807906
1930,134448.32437389
1931,131564.0808321233
1932,135335.57454491235
1933,203431.5537032214
1934,177698.10319045922
1935,165275.96106619158
1936,201559.82811032518
1937,175015.32812874863
1938,166883.97226384078
1939,245566.5176824233
1940,199370.08131714628
1941,169384.9109863565
1942,178649.33058056826
1943,221907.6690403312
1944,359069.5034684177
1945,375137.3963481293
1946,130125.26023403772
1947,322529.84516334796
1948,155393.9629698209
1949,239707.60277356324
1950,190953.46819385444
1951,238202.0982376954
1952,203994.54203309474
1953,175632.6301568875
1954,193431.71643572953
1955,132401.81073006376
1956,275691.525892947
1957,149349.83772105706
1958,276246.67996030283
1959,144468.56256497797
1960,94816.37753916916
1961,121460.07146199545
1962,97019.06070212275
1963,115768.74031550839
1964,104134.20407643545
1965,143547.27540629607
1966,135854.23523043754
1967,300113.53345809877
1968,405532.9085071027
1969,383544.02729850553
1970,397848.4159021048
1971,451292.7299994017
1972,365850.8580450256
1973,292700.05628467863
1974,341636.57540148014
1975,457325.92063808726
1976,278249.08168023307
1977,365719.7220875587
1978,350611.3202705282
1979,310612.4866405756
1980,194515.4346300137
1981,340443.1782441165
1982,214055.69074140352
1983,197677.78928787037
1984,191751.13942855175
1985,236781.264152231
1986,208330.0163760251
1987,207684.43566486845
1988,180740.30376118736
1989,201483.80641422438
1990,216089.87814743049
1991,223242.1002589214
1992,225726.44111572232
1993,186317.40016270237
1994,238169.65753636207
1995,186181.02769518824
1996,288385.10002282925
1997,336198.4021346526
1998,304837.59441058536
1999,298094.3410227701
2000,315090.2736923329
2001,287347.32997373573
2002,251532.3796761147
2003,248039.46819574677
2004,277586.1734742446
2005,245425.42895336216
2006,215237.99016893125
2007,247749.75265583297
2008,217064.12535634974
2009,206809.34656277217
2010,203271.94100091295
2011,149384.2718583505
2012,185727.46532313537
2013,172843.77451673173
2014,179083.68863678744
2015,196712.82394234915
2016,194676.99129607942
2017,196840.33498977876
2018,119824.98722679637
2019,135730.9003617549
2020,88478.84550059278
2021,89985.27386284349
2022,177671.28265039576
2023,147528.80259332628
2024,296091.27847819956
2025,354266.6392477597
2026,164422.406252657
2027,154335.7469152928
2028,162135.0792254695
2029,163111.9063419724
2030,256320.84514596558
2031,240472.5751943353
2032,268400.8836293401
2033,248310.79069469782
2034,173962.08372965778
2035,223524.8418215075
2036,206268.33130293054
2037,208523.4657126281
2038,328326.2417072274
2039,232988.33518310817
2040,311054.7599384338
2041,293832.01948820316
2042,213830.96701346332
2043,172295.8818829568
2044,187126.4491604156
2045,194639.26663897553
2046,137007.6481631408
2047,149490.33956849278
2048,147318.32565633772
2049,135773.5875904389
2050,179041.04160311783
2051,116809.7029690939
2052,128298.08696907405
2053,147008.0771269955
2054,74044.61341891643
2055,160811.01905223666
2056,154604.80245609354
2057,109432.68298748095
2058,213233.6937272545
2059,126462.36477910577
2060,173560.95104675196
2061,189030.1169511779
2062,122344.31081383373
2063,114608.84937610128
2064,125074.03564700404
2065,116009.3398496659
2066,174915.1757916273
2067,137680.11950256448
2068,140937.48522385352
2069,78915.92832564861
2070,107783.92523981846
2071,82478.99875934228
2072,150184.09358306052
2073,132061.08280715375
2074,159396.87259445072
2075,158586.92737679623
2076,117890.89238975197
2077,151516.89170089786
2078,119910.1059528851
2079,144959.04884460664
2080,121762.23409763243
2081,128266.91232594653
2082,137611.54397659143
2083,151793.71565045515
2084,95563.72783893113
2085,113810.13075118707
2086,143029.68352266794
2087,136650.29123447704
2088,96277.14466229473
2089,74839.3621704239
2090,134030.6898318739
2091,74787.91898714502
2092,132733.7340226614
2093,156131.62434078718
2094,111374.68405461818
2095,120365.54623101704
2096,81906.76110415296
2097,99957.50013481911
2098,154564.14746927144
2099,30412.007747107797
2100,80886.95262511888
2101,99454.05944328854
2102,149404.17914796647
2103,96422.00718097392
2104,141568.40329101126
2105,144525.96343276533
2106,32604.093212226755
2107,208387.04874271905
2108,117083.9556111361
2109,101800.21047418569
2110,119057.26427560205
2111,162193.1622582677
2112,133550.56339090268
2113,124118.21147976982
2114,125444.61734692228
2115,162949.93419979885
2116,117958.90845200834
2117,149218.14958059433
2118,124888.94128922
2119,111132.69959942848
2120,124062.34846534865
2121,93599.57935471219
2122,102888.91632246645
2123,79932.42771319405
2124,187135.90882636578
2125,143047.61174662004
2126,157350.23262283087
2127,177895.42911628177
2128,145052.85792243754
2129,97273.12068860738
2130,137066.41453235337
2131,142092.84084836382
2132,112614.19190130205
2133,125740.57325667722
2134,116419.15078226785
2135,98781.06034025039
2136,43891.733846481715
2137,118168.1285079182
2138,142542.86610317382
2139,147664.47792118142
2140,139863.64762335684
2141,176227.31768251728
2142,127062.10737337836
2143,145606.43416670072
2144,109429.09976121012
2145,146950.01011074465
2146,190663.23830738696
2147,135228.16912975622
2148,146959.67948067622
2149,151278.71263037567
2150,229848.10019459785
2151,130142.04412133509
2152,170159.57527680043
2153,192431.65818296623
2154,103495.02242432613
2155,141833.79691332954
2156,257211.5421529595
2157,223035.40315801254
2158,234919.85803056523
2159,229946.42641596223
2160,193411.241190412
2161,235994.10214312724
2162,361080.276671338
2163,349917.4429785572
2164,250133.49213251012
2165,199778.65320321417
2166,158088.28204517122
2167,220559.58933193784
2168,188207.03478367213
2169,195784.83286303465
2170,211334.4885352489
2171,163182.74562079454
2172,133735.62531481677
2173,178768.1792200191
2174,221897.712852363
2175,268398.96082848945
2176,299551.70347446983
2177,233728.56349594923
2178,218250.4003149626
2179,143261.3297179515
2180,226449.5635173043
2181,192473.71840598297
2182,215263.7675530713
2183,192664.32542478488
2184,123248.70163684827
2185,137408.5276465322
2186,130383.39275376523
2187,152519.38501873225
2188,162639.77044905003
2189,333778.748272766
2190,68558.46944339754
2191,59648.83987427391
2192,64266.15445414577
2193,115773.55531034368
2194,103076.60818168648
2195,80277.39566109514
2196,114272.25081210127
2197,100476.67063774342
2198,157177.99812358414
2199,183249.56856039137
2200,147687.60559560763
2201,150164.87590492313
2202,194078.41226290097
2203,149264.73972574613
2204,168617.30011748825
2205,131570.72536534735
2206,152003.6368197033
2207,225121.59741212492
2208,243146.24664701388
2209,216767.64688692155
2210,122806.33413568938
2211,119640.21050658946
2212,125565.59666639459
2213,111050.46004898945
2214,152814.80531688983
2215,98901.375969574
2216,151083.1488633135
2217,50146.35468205671
2218,94167.35820219228
2219,77485.7301758551
2220,56705.65312814602
2221,322814.1305308056
2222,298313.20009935147
2223,288641.5053944326
2224,218639.13682516874
2225,131065.2825015035
2226,177170.13025572506
2227,203301.60916630347
2228,290302.09698706947
2229,245183.85348099872
2230,152293.27998305377
2231,219614.02926903538
2232,173538.98028933894
2233,176311.8365425291
2234,252888.61431740716
2235,234686.6876054935
2236,245336.90211098074
2237,303068.1956968354
2238,219100.13456914175
2239,122397.57464584983
2240,164970.47819351434
2241,148355.93753386737
2242,119840.26406220548
2243,130114.30494153437
2244,100416.30090324678
2245,110795.21842996463
2246,134746.6519234922
2247,127928.92396166812
2248,119149.7195893387
2249,113477.07788900837
2250,125565.2385894225
2251,111873.21574941569
2252,174990.84198770724
2253,161221.6440157889
2254,174048.7837337039
2255,191616.14514429725
2256,181473.64484794697
2257,210464.34864066885
2258,151435.31196961194
2259,169864.8893588557
2260,157317.07873698336
2261,215631.3301276651
2262,228017.8832825042
2263,356037.3244736511
2264,405558.6738238106
2265,165764.81935762346
2266,303075.4504577159
2267,354950.77884883934
2268,415516.540798199
2269,151948.62590626668
2270,193138.90178643077
2271,205573.0516784515
2272,211588.81715568044
2273,158141.73221295222
2274,174541.3905318238
2275,146654.31807502525
2276,194817.73630187503
2277,191184.12746053218
2278,156060.0402294921
2279,126908.66061925037
2280,107184.0246455772
2281,163042.88513115986
2282,169666.4775243524
2283,118294.5560647814
2284,134389.9059955323
2285,130656.54935999977
2286,112669.00901917025
2287,383537.0966969258
2288,292351.0349868329
2289,327534.78111229773
2290,419345.58515560545
2291,345970.2355108167
2292,411013.4925619524
2293,431292.52232775756
2294,386077.45555693895
2295,427699.4385623083
2296,263010.3095534302
2297,373039.215380735
2298,364634.40989963274
2299,348659.58000314626
2300,326615.38594939676
2301,330446.4707787199
2302,253862.9733111806
2303,246716.3069792104
2304,253507.92429607268
2305,205816.30817082588
2306,200204.8834238515
2307,207678.0101107149
2308,218063.6657850797
2309,299593.32645651925
2310,206411.89520095004
2311,212380.15941580557
2312,185915.18503262705
2313,180587.71525174708
2314,184793.70933649945
2315,183741.90562939105
2316,209781.9231415516
2317,185348.46985828673
2318,187225.08256332896
2319,190676.40291694898
2320,180996.3403039098
2321,246924.82022329926
2322,196078.53619687303
2323,203890.3633619924
2324,192709.51688527325
2325,209184.707455708
2326,188635.34859203926
2327,204892.0236385744
2328,224094.3788352133
2329,185873.28688474328
2330,181690.2511439396
2331,328210.99236224894
2332,397891.38260313077
2333,319269.62493055715
2334,277661.13742131006
2335,305054.90764051484
2336,307151.3273536026
2337,202476.11941979633
2338,250299.43630856212
2339,223673.56914364154
2340,377947.79512759636
2341,212854.29063655366
2342,233131.00849943171
2343,221889.41097264376
2344,230757.78624980306
2345,232402.9272147729
2346,209444.43986348782
2347,198064.62698164425
2348,244538.8300866867
2349,187339.1098220659
2350,316360.65592651535
2351,268541.04656083486
2352,245055.25455339171
2353,248019.02738433948
2354,146714.9220466925
2355,157448.53770179476
2356,159351.09896004625
2357,190983.82770731614
2358,194600.44127973716
2359,127130.25807316237
2360,115316.89311009634
2361,149798.18704506208
2362,252173.861496865
2363,155615.66802062927
2364,179718.8235269533
2365,213702.1488958908
2366,188409.67117222009
2367,209673.32663842483
2368,216413.09014735193
2369,205963.5972494895
2370,162430.85697320735
2371,159096.21966222915
2372,192220.47840214687
2373,286597.8119388886
2374,304961.5000944792
2375,257402.09732462652
2376,281807.27846565406
2377,324324.04870538367
2378,151634.8410387847
2379,228155.19496430614
2380,154824.61494616146
2381,173242.95659804795
2382,215035.78999139377
2383,192201.39540390228
2384,232987.11454160482
2385,161688.20896358122
2386,133546.73814734747
2387,131159.0688079304
2388,109604.16760439733
2389,117498.55407748328
2390,145315.13214859256
2391,132845.11144477487
2392,109164.4842774331
2393,162234.92008102057
2394,140813.91600225633
2395,211496.59551797877
2396,144919.4977211782
2397,210057.9768202696
2398,129122.32263245073
2399,58637.2674736905
2400,64756.20033015328
2401,119229.89010992766
2402,140880.0508114551
2403,135854.1140596753
2404,144755.37531676347
2405,159860.23599372944
2406,134821.33729416772
2407,123020.24923153064
2408,153512.39047886847
2409,105588.86448103076
2410,187867.57129584518
2411,109052.97124958687
2412,155496.35235867466
2413,121975.57913096707
2414,163796.54692558342
2415,124831.56876828127
2416,123857.77947965564
2417,134629.75973958278
2418,129950.27149647979
2419,124419.79903428341
2420,116234.82713288219
2421,144964.43404910358
2422,99217.11516974829
2423,119169.9476377287
2424,150244.37567196655
2425,216331.7321849135
2426,125354.89577133903
2427,128765.5486367791
2428,185677.75294389957
2429,95554.69531996011
2430,133723.2590323798
2431,101662.65784139094
2432,139940.86258431527
2433,145263.19745053217
2434,139446.61889220512
2435,157824.60479041014
2436,124551.76995970271
2437,101288.5122374152
2438,113611.93469901654
2439,105262.46310992174
2440,132912.4311311288
2441,103074.94867644682
2442,91344.79854697123
2443,140618.11966138377
2444,116031.32677155011
2445,91550.28602304765
2446,139664.5615549597
2447,200521.90627199315
2448,139028.03282317016
2449,123622.03998220759
2450,151058.86511418415
2451,124231.87321230437
2452,199494.32116237716
2453,96494.08266827547
2454,106591.57182232448
2455,113152.1348286064
2456,149840.87636468947
2457,128168.25122285682
2458,140505.7411932016
2459,113778.14156025369
2460,159140.67798333368
2461,144669.1894941933
2462,135721.2791114363
2463,138954.31528917118
2464,178446.82130458413
2465,135917.30025093726
2466,123503.36479476184
2467,154039.4391999912
2468,91827.2627972365
2469,80783.69457385223
2470,204373.84753376278
2471,230126.15967434383
2472,167455.2339202
2473,105256.48132729185
2474,69506.78175184932
2475,223565.712147046
2476,96592.51271596071
2477,103685.72151900371
2478,139565.48811329855
2479,109129.00743944694
2480,151047.05001720483
2481,134500.4924910818
2482,112856.73753937564
2483,105877.00951364191
2484,129400.42620222915
2485,134326.11997631253
2486,146723.1217712584
2487,194437.64133726642
2488,169642.10914299317
2489,161231.85660633576
2490,146355.46923006538
2491,107044.29116938444
2492,194016.17691284837
2493,156010.03852269266
2494,144915.21173499778
2495,91131.54064757882
2496,234181.89474354417
2497,157310.55865631282
2498,101196.87797491996
2499,70938.48049985876
2500,109055.35788358672
2501,139199.09426330985
2502,147124.1436641484
2503,93654.8720812471
2504,177747.9194658668
2505,222849.58229450713
2506,252640.00936922478
2507,271548.5638483704
2508,249458.2042156933
2509,214933.19586593832
2510,206978.9751785001
2511,179745.4401244682
2512,227380.44936913607
2513,225418.13569408876
2514,284833.61006827274
2515,133994.32391472853
2516,173378.10317018605
2517,140641.89666014252
2518,147507.12647752394
2519,236046.98732460316
2520,210839.81331504072
2521,194722.68401182466
2522,221846.3614651062
2523,110974.40531740282
2524,123194.95998846558
2525,121072.330310983
2526,137221.18298192832
2527,121292.05342414591
2528,122307.05509923998
2529,155262.71229098664
2530,127635.40963963412
2531,258582.15486632418
2532,222093.83746774032
2533,206058.61736086383
2534,248609.7992088132
2535,275421.808616447
2536,229866.3693261813
2537,235822.3110887578
2538,192283.42458023367
2539,196023.3133958127
2540,185391.02905931568
2541,188089.96522240154
2542,173556.39260899776
2543,123414.51949220903
2544,106285.56704061892
2545,136605.52643475696
2546,122550.95902158457
2547,149389.05769134557
2548,170668.83474157008
2549,153977.44285641884
2550,599494.7369743035
2551,157619.33689671708
2552,135950.2109975859
2553,56817.565002803705
2554,82478.86724288322
2555,102962.13474670655
2556,82621.35773751461
2557,101950.07502808735
2558,178950.85634169215
2559,131952.32250790545
2560,151448.16695330228
2561,153281.18619549778
2562,152673.48379552652
2563,150891.16171133972
2564,204029.43076148562
2565,164266.61710192924
2566,148668.43412049694
2567,126487.84585903832
2568,203988.74118887284
2569,194629.96777627847
2570,127163.16134343127
2571,178515.7494192162
2572,167296.94207311745
2573,211119.1754328761
2574,303073.22404082393
2575,146726.0147673439
2576,129456.51128969455
2577,167317.9685774158
2578,81013.48170160521
2579,31473.360385759996
2580,103186.95675425121
2581,123493.4236306046
2582,129926.91995728723
2583,279618.8074199597
2584,162599.21676792242
2585,183440.48362862947
2586,210702.8747906638
2587,189800.58750524203
2588,137462.1581167253
2589,146937.3653952386
2590,206033.20508096355
2591,262931.82952855254
2592,216878.2110913028
2593,252740.93373967742
2594,170581.33036149837
2595,218001.14399277704
2596,283064.9449495808
2597,202325.63593588502
2598,279706.3024758467
2599,358278.1696522349
2600,186240.38474495814
2601,167249.91272588877
2602,74272.6851986589
2603,90771.75715435196
2604,85089.28213130786
2605,76473.26271476787
2606,135078.01418045262
2607,232078.60286101507
2608,198808.7442356146
2609,173798.821514342
2610,103830.59434406445
2611,129255.77467187475
2612,153390.0086747839
2613,131673.92629490068
2614,109843.91081026732
2615,158766.23654035816
2616,153784.68158730236
2617,193317.63518181746
2618,230045.59747738898
2619,206937.45515797008
2620,187893.44356466987
2621,170963.8666530666
2622,181212.15178785243
2623,230629.996517963
2624,276400.54317044286
2625,268006.18012023694
2626,162568.9460141
2627,166029.90938901185
2628,423249.98066235206
2629,460256.98614237993
2630,357090.43751418707
2631,420867.46282898984
2632,386099.19273822906
2633,298361.09949680796
2634,397057.41029080475
2635,151657.41922882
2636,182361.346980888
2637,218824.25586982816
2638,262032.4737714987
2639,176395.6165540923
2640,148936.2439518178
2641,95343.75168546896
2642,174173.644139842
2643,117840.12946491214
2644,116193.07377830349
2645,116051.98563358367
2646,99000.78826485011
2647,116117.55346977708
2648,136499.55277103785
2649,160247.0336789028
2650,135290.07068899702
2651,135901.27481217764
2652,372302.85630177124
2653,254197.1619491681
2654,271283.3467816031
2655,398313.9765392905
2656,330896.73375168163
2657,353489.8806807372
2658,329987.09893842926
2659,339306.027805442
2660,351901.3512516846
2661,355668.09005297703
2662,377721.660614279
2663,271763.19006359857
2664,292319.9256982288
2665,333005.89891337254
2666,291063.412828818
2667,185176.5432594095
2668,195475.3961952369
2669,189193.21560538592
2670,273048.3224709917
2671,197134.83517911445
2672,195798.7775377715
2673,198783.13017597687
2674,198633.33715583128
2675,186031.04293889558
2676,202399.49206911557
2677,196599.45375859752
2678,250816.69818117935
2679,280530.30215679435
2680,291900.8577632303
2681,404852.2656272688
2682,315271.09515097097
2683,481343.8146005298
2684,334492.6004835187
2685,334749.5092705481
2686,249339.62402518193
2687,286123.780871403
2688,220536.18487568546
2689,204238.9793084379
2690,365897.28784386604
2691,193082.04326031083
2692,148249.75090229354
2693,200743.42359958342
2694,152238.03703012568
2695,201425.66685674168
2696,188562.30041238703
2697,182951.68418151603
2698,208264.1773945234
2699,162247.0452009322
2700,139029.51098758346
2701,161160.1622215351
2702,118495.63947346358
2703,159082.45217670506
2704,137571.42323350746
2705,110911.02142071622
2706,104795.79609549299
2707,131413.13373316784
2708,120361.41803020565
2709,111386.26038148135
2710,127144.6865109013
2711,281161.6988279902
2712,389553.64750894427
2713,161804.6223767458
2714,152206.21535880343
2715,164348.68053784897
2716,148351.10804285316
2717,193774.72317809443
2718,215775.48677153225
2719,125220.38061622894
2720,190849.1726326509
2721,135756.68481548884
2722,178099.62075354386
2723,153343.49684080554
2724,135644.26596756937
2725,123076.26092853001
2726,132662.8942769802
2727,162451.79115220287
2728,185757.31540145955
2729,149708.7594855668
2730,139810.0849980325
2731,132902.25094903263
2732,132955.55664093746
2733,158972.89327931826
2734,159467.31292732112
